,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
43,0.0,0.14121479,0.23487777,0.16634205,0.07371713,0.19069341,0.22450013,1825417.5,0.08256675,210,0.1412148,0.1412148,total,rand
44,0.0,0.13479008,0.24814834,0.17623094,0.257806,0.19456612,0.23914932,1257603.5,0.09072298,220,0.13479008,0.13479008,total,rand
45,0.0,0.15540636,0.25617078,0.1862106,0.08282536,0.2152183,0.2304167,1886254.4,0.096969284,220,0.15540636,0.15540636,total,al
46,0.0,0.1351106,0.23002404,0.16228375,0.070524454,0.18270475,0.22575371,1777458.8,0.0799164,230,0.13511062,0.13511062,total,al
47,0.0,0.13444443,0.22869112,0.16231436,0.06275032,0.18585387,0.21307336,1527172.1,0.08184901,230,0.13444445,0.13444445,total,rand
48,0.0,0.11726783,0.22184052,0.16294429,0.059472527,0.17632712,0.22032005,859816.7,0.08658856,240,0.11726785,0.11726785,total,rand
49,0.0,0.14216237,0.23907481,0.17656682,0.063785076,0.20103917,0.22646917,1429848.8,0.09082709,240,0.14216237,0.14216237,total,al
50,0.0,0.11574888,0.20356795,0.15843928,0.07490143,0.17500867,0.20315838,901344.75,0.08717759,250,0.11574888,0.11574888,total,al
51,0.0,0.12235417,0.22311553,0.1585202,0.057803467,0.17503679,0.21873024,1216237.4,0.080924615,250,0.12235418,0.12235418,total,rand
52,0.0,0.1265268,0.22563636,0.17002179,0.07117368,0.1883312,0.21271898,1050490.9,0.091831215,260,0.12652679,0.12652679,total,al
53,0.0,0.15031585,0.22234096,0.16503267,0.075088575,0.19288753,0.22846864,2318025.2,0.07937472,260,0.15031584,0.15031584,total,rand
54,0.0,0.122637734,0.19391754,0.14905429,0.08037916,0.16879997,0.20632073,1464776.0,0.0746175,270,0.122637734,0.122637734,total,rand
55,0.0,0.10546292,0.19026712,0.14838327,0.049666908,0.16029668,0.18887782,774803.56,0.08019113,270,0.10546292,0.10546292,total,al
56,0.0,0.053069405,0.10763666,0.07661421,0.065583654,0.07971352,0.119578965,577332.25,0.040831357,280,0.053069398,0.053069398,total,rand
57,0.0,0.0909941,0.16672868,0.13323341,0.07159148,0.1421134,0.17239055,730977.8,0.07459878,280,0.09099409,0.09099409,total,al
58,0.0,0.08901022,0.14720462,0.11085179,0.25809038,0.118549824,0.16932227,6092014.0,0.16593337,290,0.0890102,0.08798412,total,al
59,0.0,0.096223004,0.16971959,0.11946197,0.06864579,0.13285476,0.16134608,1287988.4,0.061330967,290,0.096223004,0.096223004,total,rand
60,0.0,0.051787216,0.106822945,0.07665545,0.061237115,0.07971085,0.11939712,410199.03,0.04091302,300,0.05178722,0.05178722,total,rand
61,0.0,0.04557636,0.075357474,0.06894282,0.025290137,0.07346755,0.08465341,240081.12,0.039460033,300,0.04557636,0.04557636,total,al
62,0.0,0.05284648,0.080504484,0.07193189,0.052109253,0.07804525,0.10063379,596981.7,0.03916112,310,0.05284648,0.05284648,total,rand
63,0.0,0.043776084,0.09354113,0.06677015,0.056627177,0.06861055,0.10667142,368063.97,0.03631962,310,0.043776076,0.043776076,total,al
64,0.0,0.035606164,0.070461765,0.051853243,0.028909981,0.054504134,0.075834,297532.72,0.027862962,320,0.03560616,0.03560616,total,rand
65,0.0,0.07381445,0.14639395,0.10820059,0.25761345,0.11565536,0.16479933,6084152.5,0.16264294,320,0.07381445,0.07381445,total,al
66,0.0,0.08393925,0.14522728,0.11943485,0.0678502,0.12945631,0.1574284,558658.44,0.06588908,330,0.083939254,0.083939254,total,al
67,0.0,0.04202679,0.07451666,0.06739302,0.067800514,0.07069453,0.0918284,387530.94,0.04091028,330,0.042026788,0.042026788,total,rand
