,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
41,0.5766645,0.2965401,0.51269275,0.3622335,0.8302115,0.40923348,0.49751648,18460452.0,0.59877723,200,-0.28012437,0.28012437,total,rand
42,0.5766645,0.19848399,0.61242396,0.2547587,0.84010303,0.27959403,0.37329033,19645954.0,0.54731643,210,-0.3781805,0.3781805,total,al
43,0.5766645,0.2567963,0.5337277,0.3246554,0.84218013,0.36026126,0.46210903,19045796.0,0.58204,210,-0.31986827,0.31986827,total,rand
44,0.5766645,0.24035606,0.5393685,0.31881306,0.76210034,0.34752005,0.4517057,19508484.0,0.5837854,220,-0.33630845,0.33630845,total,rand
45,0.5766645,0.26243597,0.53658557,0.32294092,0.82302886,0.36213738,0.45603114,18813872.0,0.5785641,220,-0.3142286,0.3142286,total,al
46,0.5766645,0.21713631,0.6007886,0.27007836,0.8237338,0.2985727,0.3965847,19253730.0,0.5505527,230,-0.3595282,0.3595282,total,al
47,0.5766645,0.21397014,0.592097,0.2833238,0.8604148,0.30824047,0.41480675,19698528.0,0.56486905,230,-0.3626944,0.3626944,total,rand
48,0.5766645,0.18448855,0.6238721,0.25123477,0.8565814,0.26849866,0.37313432,20032536.0,0.5485152,240,-0.39217597,0.39217597,total,rand
49,0.5766645,0.23438242,0.56291074,0.3051563,0.84531057,0.3347526,0.43716922,19437810.0,0.57503396,240,-0.34228212,0.34228212,total,al
50,0.5766645,0.2312624,0.54718417,0.3033247,0.821609,0.32906476,0.4409861,19429670.0,0.57159394,250,-0.34540212,0.34540212,total,al
51,0.5766645,0.19979832,0.6041391,0.25919867,0.8305081,0.2816026,0.3843493,19638012.0,0.5483186,250,-0.3768662,0.3768662,total,rand
52,0.5766645,0.20942573,0.5859779,0.2841642,0.85229427,0.30556875,0.4146101,19851376.0,0.5663321,260,-0.3672388,0.3672388,total,al
53,0.5766645,0.23116127,0.5888501,0.29114404,0.8497025,0.32299984,0.42191282,19256852.0,0.5647003,260,-0.34550327,0.34550327,total,rand
54,0.5766645,0.1657606,0.68475664,0.22135277,0.81102484,0.23816672,0.3375113,20095458.0,0.5322604,270,-0.41090393,0.41090393,total,rand
55,0.5766645,0.19291642,0.61146444,0.27404612,0.8731265,0.28958032,0.40832537,20222294.0,0.56440145,270,-0.3837481,0.3837481,total,al
56,0.5766645,0.141319,0.6998164,0.19701251,0.8510257,0.20557699,0.32154572,20382868.0,0.5191153,280,-0.4353455,0.4353455,total,rand
57,0.5766645,0.17359778,0.6313463,0.23764715,0.83981955,0.25132242,0.36568773,20082700.0,0.53959614,280,-0.40306678,0.40306678,total,al
58,0.5766645,0.18300405,0.62960005,0.20234601,0.76520866,0.21333385,0.3210359,18173946.0,0.48017842,290,-0.3936605,0.39417633,total,al
59,0.5766645,0.18827745,0.6286978,0.2507102,0.84351474,0.26862064,0.38566917,19843316.0,0.54486704,290,-0.38838708,0.38838708,total,rand
60,0.5766645,0.13102326,0.70677936,0.18249032,0.8435232,0.18999979,0.30094212,20449680.0,0.5114455,300,-0.44564122,0.44564122,total,rand
61,0.5766645,0.17534646,0.6258975,0.2508498,0.85694134,0.26180822,0.39643252,20301406.0,0.549941,300,-0.40131807,0.40131807,total,al
62,0.5766645,0.15947078,0.6620073,0.2127805,0.8067644,0.22463062,0.34493646,20018316.0,0.52293867,310,-0.41719374,0.41719374,total,rand
63,0.5766645,0.11596533,0.73407996,0.16426924,0.84916705,0.1698302,0.27608585,20624052.0,0.5032413,310,-0.46069917,0.46069917,total,al
64,0.5766645,0.11908299,0.7254923,0.16522697,0.827608,0.17137498,0.28022867,20510740.0,0.50190526,320,-0.45758152,0.45758152,total,rand
65,0.5766645,0.14063022,0.7015556,0.18451445,0.7560859,0.19473228,0.29656145,18163356.0,0.46924344,320,-0.43603435,0.43603435,total,al
66,0.5766645,0.1498967,0.66489786,0.2050147,0.8092977,0.21588981,0.32476324,20249010.0,0.52243173,330,-0.42676783,0.42676783,total,al
67,0.5766645,0.14486776,0.673437,0.19450928,0.79999363,0.20377389,0.3205031,20149382.0,0.51348704,330,-0.43179673,0.43179673,total,rand
