,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
43,0.00087221665,0.26645535,0.3294936,0.26262453,0.31421912,0.35932836,0.3336206,6543210.5,0.2068613,210,0.26657024,0.20694807,total,al
44,0.0,0.3409653,0.34573737,0.26442328,0.30296868,0.38179567,0.33501855,6305021.0,0.10675413,220,0.34096536,0.20599155,total,al
45,0.0,0.3306854,0.33846545,0.2532846,0.26238006,0.3727402,0.31391594,6033834.0,0.10569796,220,0.3306854,0.19733931,total,rand
46,0.0,0.2792327,0.3003721,0.27376804,0.3120993,0.37249395,0.3414396,6162967.5,0.2088351,230,0.27923274,0.21082444,total,al
47,0.0,0.34128678,0.35559332,0.28472966,0.33693963,0.39678827,0.36199442,5748172.0,0.11728749,230,0.3412868,0.24085148,total,rand
48,0.0,0.21385308,0.35890666,0.17251767,0.20738381,0.23939487,0.2188308,4210581.5,0.077954024,240,0.21385309,0.163722,total,al
49,0.0,0.22658418,0.33308664,0.19343491,0.20743367,0.27356791,0.23208748,3695580.5,0.09477954,240,0.22658417,0.15849584,total,rand
50,5.654593e-08,0.22703777,0.32648975,0.23187572,0.2707041,0.32993785,0.29331386,5416286.5,0.20358884,250,0.22703777,0.16284473,total,rand
51,0.0,0.2502612,0.4667077,0.1735385,0.20302503,0.2603783,0.21980254,5500551.5,0.07635478,250,0.2502612,0.17486013,total,al
52,0.0,0.28885475,0.35107782,0.24941228,0.31300735,0.34071776,0.31904507,4736281.0,0.10534986,260,0.28885475,0.2214065,total,al
53,0.0,0.26057392,0.35202497,0.25997922,0.34079576,0.34203783,0.33274484,6274598.5,0.19987583,260,0.26057395,0.22612569,total,rand
54,0.0,0.19692126,0.24567044,0.17112158,0.21053477,0.23346122,0.21618325,3251168.5,0.075075306,270,0.19692127,0.15446344,total,rand
55,0.0,0.31675965,0.34417003,0.2665226,0.31126928,0.37030092,0.33691043,5284778.5,0.111508116,270,0.31675968,0.2195626,total,al
56,0.0,0.08554723,0.21274513,0.027551882,0.024233108,0.072976716,0.02328597,2285665.0,0.01609107,280,0.08554724,0.06884221,total,al
57,5.654593e-08,0.28540835,0.2941819,0.26177025,0.30520135,0.37122446,0.3308938,6171718.5,0.20257726,280,0.28540835,0.18633486,total,rand
58,0.0,0.112508185,0.40164027,0.014404663,0.039401863,0.0728257,0.011625593,3641057.2,0.033306416,290,0.112508185,0.112508185,total,rand
59,0.0,0.29145956,0.32833353,0.23158978,0.2684854,0.33059645,0.2932551,5239044.5,0.09456122,290,0.29145956,0.1925749,total,al
60,0.0,0.34289235,0.32256332,0.27228054,0.3126236,0.39226028,0.33810014,5991015.0,0.11173015,300,0.34289235,0.21242046,total,rand
61,0.0,0.07709145,0.15872447,0.1713822,0.2068656,0.23493166,0.21770291,3627099.5,0.19934063,300,0.07709144,0.073941335,total,al
62,0.0,0.19790158,0.25194317,0.17308813,0.20782228,0.23459782,0.2193924,3252417.5,0.07489558,310,0.19790158,0.15527005,total,al
63,0.0,0.29412392,0.37109542,0.26149073,0.31743395,0.3521585,0.33253142,4640958.5,0.11228751,310,0.29412392,0.23226047,total,rand
64,0.0,0.31002805,0.3530262,0.26677004,0.3143402,0.36599907,0.33721185,5074563.5,0.113422446,320,0.31002808,0.2239673,total,rand
65,0.0,0.051924087,0.13246837,0.015065789,0.015465693,0.044695873,0.012192674,1356538.5,0.007343681,320,0.05192409,0.05192409,total,al
66,0.0,0.31347778,0.35533693,0.26427254,0.3127177,0.36632806,0.3349237,5247934.0,0.11070804,330,0.3134778,0.22459446,total,al
67,0.0,0.35864824,0.33841196,0.26999182,0.29691043,0.39793333,0.33891243,6749188.0,0.108961545,330,0.35864824,0.20141953,total,rand
