,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
41,0.5766645,0.33784926,0.68519866,0.28464207,0.33973965,0.39501837,0.36234254,15941304.0,0.54107344,200,-0.23881528,0.35730755,total,al
42,0.5766645,0.45615378,0.4543484,0.4008978,0.48144847,0.54327786,0.5096838,14271838.0,0.5937608,210,-0.12051074,0.22548738,total,rand
43,0.5763737,0.49495935,0.43193,0.40027648,0.4797226,0.54452115,0.5091575,11063987.0,0.55032915,210,-0.08141446,0.2042534,total,al
44,0.5766645,0.5103494,0.6382492,0.40280256,0.46033072,0.57870483,0.51115364,12553647.0,0.5804242,220,-0.0663152,0.27968293,total,al
45,0.5766645,0.5232245,0.5999887,0.41548,0.51601994,0.5937423,0.5309452,12339751.0,0.5848923,220,-0.053440113,0.27067673,total,rand
46,0.5766645,0.44945002,0.49593273,0.3585998,0.4737319,0.48139104,0.45916718,12995411.0,0.5329884,230,-0.12721455,0.23557922,total,al
47,0.5766645,0.33643237,0.66413677,0.28322238,0.33674335,0.39231986,0.36114994,15934219.0,0.539378,230,-0.24023218,0.34085003,total,rand
48,0.5766645,0.6010575,0.369601,0.5155786,0.61404455,0.7069588,0.65547466,11701390.0,0.6376351,240,0.024392964,0.13972567,total,al
49,0.5766645,0.5236796,0.44962806,0.45325541,0.6012606,0.61032796,0.5931248,12803274.0,0.6035658,240,-0.052984886,0.1703727,total,rand
50,0.57666445,0.60747683,0.4528904,0.46243447,0.5386753,0.6478937,0.58592707,10004061.0,0.5702182,250,0.030812329,0.18290141,total,rand
51,0.5766645,0.657964,0.5415584,0.519944,0.59621304,0.74723583,0.65907013,9987574.0,0.62718135,250,0.081299424,0.19663213,total,al
52,0.5766645,0.40919533,0.4887566,0.3627887,0.47735947,0.48396054,0.47421056,14920741.0,0.5723069,260,-0.16746926,0.24992435,total,al
53,0.5766645,0.3512351,0.53159755,0.2937136,0.41623336,0.37866345,0.38742906,14602702.0,0.5053357,260,-0.22542946,0.2759816,total,rand
54,0.5766645,0.5435282,0.2931428,0.4952639,0.62739766,0.6551892,0.6377899,13109672.0,0.6354571,270,-0.03313638,0.1265585,total,rand
55,0.5766645,0.47899675,0.50986093,0.4067312,0.4750523,0.5627421,0.5144401,13680627.0,0.5933666,270,-0.09766783,0.24833031,total,al
56,0.5766645,0.6472426,0.24180079,0.5685954,0.6892527,0.7702061,0.7245645,11207164.0,0.66439503,280,0.07057807,0.086950235,total,al
57,0.57666445,0.51042014,0.5317248,0.39032382,0.465096,0.54618114,0.4993081,11293766.0,0.5369097,280,-0.066244364,0.24079974,total,rand
58,0.5766645,0.74175787,0.5152023,0.5799937,0.65829027,0.8392037,0.7340657,8422386.0,0.64945674,290,0.16509333,0.16509333,total,rand
59,0.5766645,0.56508297,0.5115676,0.46275464,0.535073,0.65262526,0.58629245,11937616.0,0.6109452,290,-0.011581575,0.21908386,total,al
60,0.5766645,0.44044477,0.61588323,0.36510324,0.47576952,0.5111535,0.46760458,14128550.0,0.57242,300,-0.1362198,0.30167624,total,rand
61,0.5766645,0.62403053,0.26278502,0.5101843,0.6191459,0.68894184,0.6509752,10169334.0,0.5971372,300,0.047366045,0.09633519,total,al
62,0.5766645,0.5842713,0.30145448,0.5181798,0.6216899,0.6990707,0.6576265,12324094.0,0.64532375,310,0.007606735,0.12293945,total,al
63,0.5766645,0.44457522,0.43929058,0.39789835,0.4847699,0.53347903,0.5071052,14573480.0,0.59403807,310,-0.13208929,0.22363262,total,rand
64,0.5766645,0.47007632,0.48770696,0.4074499,0.47960776,0.55753595,0.5150753,13981774.0,0.5962826,320,-0.10658823,0.23940992,total,rand
65,0.5766645,0.6747465,0.27392668,0.5816453,0.6834543,0.79838496,0.7353773,10634490.0,0.6693905,320,0.09808203,0.09808203,total,al
66,0.5766645,0.47000036,0.50331986,0.40267387,0.47701806,0.55376565,0.5110694,13875003.0,0.59201014,330,-0.10666418,0.24331649,total,al
67,0.5766645,0.44693503,0.70265305,0.3484187,0.4484037,0.50094205,0.44901282,13498648.0,0.5541524,330,-0.12972951,0.3238649,total,rand
