,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
21,0.5766645,0.28226927,0.84484327,0.21286523,0.25554138,0.3093506,0.27653664,16255694.0,0.49785024,100,-0.29439527,0.39928365,total,al,0.0,0.3621385,0.39183038,0.26497382,0.31537637,0.3908463,0.34138995,7177163.5,0.10120602,0.36213854,0.2416308,total
22,0.5766645,0.21838637,0.88100183,0.16755755,0.19783658,0.24385293,0.21485953,17584444.0,0.48619276,110,-0.3582782,0.4570168,total,rand,0.0,0.35051733,0.38416186,0.25653467,0.30390045,0.3804416,0.32852232,6861600.0,0.09881995,0.35051733,0.20581867,total
23,0.5766645,0.26598972,1.019563,0.17373338,0.18442087,0.27905858,0.22003749,16195203.0,0.47919312,110,-0.31067482,0.49665412,total,al,0.0,0.41568628,0.32297865,0.2653889,0.28324693,0.42968467,0.33611622,8660160.0,0.08904026,0.4156863,0.15049459,total
24,0.5766645,0.5211998,0.6695641,0.40555945,0.45928597,0.58830845,0.5134615,12283329.0,0.58065,120,-0.055464767,0.29053336,total,al,0.0,0.35385016,0.40389016,0.2659003,0.30222964,0.3901276,0.3363476,6767994.5,0.10675386,0.3538502,0.20946755,total
25,0.5766645,0.15335807,0.9437417,0.11034922,0.12755659,0.16574879,0.14222474,18601556.0,0.4611413,120,-0.42330647,0.49935517,total,rand,0.0,0.3167663,0.3060691,0.22070277,0.25665948,0.33526972,0.2844518,6411678.5,0.07856154,0.3167663,0.1737057,total
26,0.5766645,0.29481888,0.8072025,0.23057953,0.262013,0.33256233,0.29239157,16298226.0,0.51207143,130,-0.2818457,0.4101506,total,al,0.0,0.3643682,0.33414328,0.2828735,0.3220998,0.4077303,0.35835433,6727449.5,0.112961374,0.3643682,0.20970856,total
27,0.5766645,0.53019255,0.70831597,0.4037568,0.4532338,0.5918434,0.51180035,11929454.0,0.5757341,130,-0.046471946,0.29952618,total,rand,0.0,0.35406438,0.3361733,0.26547384,0.2986238,0.39041892,0.33568352,6752988.5,0.106015384,0.35406438,0.19443583,total
28,0.5766645,0.24237199,0.8601898,0.1847748,0.25393432,0.2684775,0.23958726,17086506.0,0.4906074,140,-0.33429256,0.4503573,total,al,0.0,0.35549513,0.34920633,0.26094642,0.31288227,0.38880417,0.32885656,6858662.0,0.102460966,0.35549515,0.18790053,total
29,0.5766645,0.33440706,0.6882038,0.27781883,0.3367128,0.38548976,0.35700777,15836858.0,0.5335259,140,-0.24225748,0.34328318,total,rand,0.0,0.34474355,0.43632498,0.2783866,0.3385904,0.38900468,0.35731342,6371525.0,0.11468445,0.34474355,0.24432246,total
30,0.57666445,0.36332995,0.56150925,0.28292456,0.34693736,0.3773712,0.36121997,14489390.0,0.5023637,150,-0.2133346,0.28475258,total,rand,5.654593e-08,0.3002216,0.3843715,0.28341892,0.34721,0.37829924,0.3614876,6719725.0,0.20331891,0.30022162,0.2490711,total
