,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
18,0.35496256,0.29585654,0.16860934,0.4746221,0.709537,0.59077716,0.6428499,1373517.4,0.7685894,9,-0.059106015,0.059106015,total,rand,0.0,0.031952508,0.08807552,0.03729754,0.01513391,0.05941567,0.0343989,29209.557,0.012295003,0.031952508,0.031952508,total
19,0.35496256,0.2687295,0.24245115,0.41141468,0.67638284,0.5121064,0.58271796,1371555.9,0.73986614,9,-0.08623304,0.08623304,total,al,0.0,0.009428063,0.026620192,0.019318366,0.016592132,0.022738846,0.019259423,12806.377,0.00978342,0.009428065,0.009428065,total
20,0.35496256,0.29128987,0.19340125,0.47463283,0.7168559,0.5874726,0.64157766,1381857.8,0.7708101,10,-0.06367271,0.06838116,total,rand,0.0,0.047483113,0.11394063,0.058102675,0.017152792,0.09032338,0.05465995,40904.734,0.018848874,0.047483113,0.040408872,total
21,0.35496256,0.2765349,0.22105238,0.4595522,0.7189796,0.56018955,0.6295674,1394319.0,0.76619613,10,-0.07842767,0.07842767,total,al,0.0,0.008861847,0.025092397,0.0150237605,0.0053546363,0.020137977,0.014455745,5418.1855,0.0057778065,0.0088618435,0.0088618435,total
22,0.35496256,0.262065,0.26210392,0.46596533,0.74908435,0.55252075,0.63554466,1423190.2,0.77522177,11,-0.09289756,0.09289756,total,al,0.0,0.01425618,0.04005355,0.016006354,0.020325307,0.022301586,0.015211976,20972.668,0.008230805,0.014256179,0.014256179,total
23,0.35496256,0.28388152,0.20115308,0.478195,0.7282878,0.5824069,0.6464466,1395645.4,0.7746222,11,-0.07108103,0.07108103,total,rand,0.0,0.019476673,0.054618992,0.029855551,0.013116958,0.041248642,0.027306058,15814.661,0.0114994785,0.019476673,0.019476673,total
24,0.35496256,0.25726765,0.275452,0.45192724,0.74178225,0.5370278,0.62225085,1421464.9,0.7690203,12,-0.09769492,0.09769492,total,rand,0.0,0.01838702,0.051941436,0.020337928,0.01681217,0.031207403,0.019217836,21034.033,0.0073377686,0.01838702,0.01838702,total
25,0.35496256,0.25931692,0.26951355,0.4700063,0.7577011,0.5534559,0.63919777,1430759.8,0.7786338,12,-0.09564565,0.09564565,total,al,0.0,0.0146579025,0.041039553,0.020582976,0.005523935,0.029781953,0.01881161,10754.138,0.006852352,0.0146579025,0.0146579025,total
26,0.35496256,0.26302123,0.2593295,0.44793624,0.7282732,0.53888834,0.6185556,1408948.0,0.7645876,13,-0.09194134,0.09194134,total,al,0.0,0.021092758,0.059356112,0.016133493,0.012895334,0.03235407,0.015044757,23729.217,0.0023103582,0.021092756,0.021092756,total
27,0.35496256,0.2766039,0.2272754,0.46572638,0.728721,0.5660937,0.634816,1399299.9,0.7703186,13,-0.078358665,0.080163956,total,rand,0.0,0.03577207,0.08720663,0.032714963,0.022330891,0.058336653,0.030135136,39451.25,0.009660626,0.035772074,0.03151922,total
