,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
41,0.5766645,0.22857773,0.4997879,0.36462003,0.94123685,0.37310937,0.53419065,20858712.0,0.62507665,200,-0.3480868,0.3480868,total,al
42,0.5766645,0.2257354,0.505134,0.36239785,0.94559366,0.37013635,0.53185046,20916102.0,0.6244901,210,-0.35092914,0.35092914,total,al
43,0.5766645,0.21853654,0.517215,0.34766176,0.9387528,0.35575837,0.51553583,20860516.0,0.61510646,210,-0.358128,0.358128,total,rand
44,0.5766645,0.23291707,0.49268848,0.3699858,0.9388026,0.37916154,0.5399255,20815494.0,0.6277174,220,-0.34374747,0.34374747,total,rand
45,0.5766645,0.24069235,0.47807693,0.38406423,0.9423512,0.393317,0.5548693,20835220.0,0.636268,220,-0.33597216,0.33597216,total,al
46,0.5766645,0.23360379,0.49091783,0.3738834,0.9439824,0.38238317,0.54420054,20875084.0,0.6307463,230,-0.34306076,0.34306076,total,al
47,0.5766645,0.22208373,0.5139612,0.35326755,0.93883306,0.36159137,0.5217751,20851178.0,0.61828655,230,-0.35458082,0.35458082,total,rand
48,0.5766645,0.23826747,0.48385596,0.3815771,0.94466317,0.39031062,0.5523055,20870396.0,0.63522565,240,-0.33839706,0.33839706,total,al
49,0.5766645,0.23111455,0.49647674,0.36642033,0.9373125,0.37565073,0.5360077,20804196.0,0.6254708,240,-0.34555,0.34555,total,rand
50,0.5766645,0.22997312,0.49658507,0.36448818,0.9371206,0.37369323,0.5337311,20804838.0,0.6243546,250,-0.34669143,0.34669143,total,rand
51,0.5766645,0.22067356,0.5114996,0.35207286,0.9409164,0.3600547,0.52054274,20877844.0,0.61792445,250,-0.35599095,0.35599095,total,al
52,0.5766645,0.21524444,0.52342296,0.34342444,0.94047326,0.35105553,0.51108396,20890036.0,0.61297464,260,-0.3614201,0.3614201,total,rand
53,0.5766645,0.23003092,0.49661213,0.36700067,0.94155425,0.37558463,0.53656775,20857398.0,0.6264782,260,-0.3466336,0.3466336,total,al
54,0.5766645,0.2330688,0.4917305,0.36962783,0.93757886,0.378958,0.5394754,20801802.0,0.6273309,270,-0.34359568,0.34359568,total,rand
55,0.5766645,0.23524141,0.48866883,0.37563035,0.9425762,0.38447648,0.5458216,20853182.0,0.63152295,270,-0.34142315,0.34142315,total,al
56,0.5766645,0.23353496,0.48959604,0.37441522,0.94510907,0.38274127,0.5448041,20889096.0,0.63122815,280,-0.34312958,0.34312958,total,al
57,0.5766645,0.23142675,0.49504972,0.36855847,0.9403779,0.37738752,0.5384747,20839274.0,0.6271617,280,-0.3452378,0.3452378,total,rand
58,0.5766645,0.22994009,0.4961651,0.36658138,0.94096124,0.375216,0.5362656,20851202.0,0.6261439,290,-0.34672445,0.34672445,total,al
59,0.5766645,0.22662513,0.5036042,0.36053348,0.9393833,0.36914882,0.52983,20841852.0,0.62246144,290,-0.35003942,0.35003942,total,rand
60,0.5766645,0.24051471,0.47920123,0.3837415,0.9422758,0.39299536,0.5545156,20834822.0,0.6360747,300,-0.3361498,0.3361498,total,al
61,0.5766645,0.2324249,0.49456185,0.36880475,0.937963,0.37804222,0.5386869,20807696.0,0.6269187,300,-0.34423965,0.34423965,total,rand
62,0.5766645,0.2264502,0.5053029,0.3623709,0.9434118,0.3704481,0.53181684,20888876.0,0.62413484,310,-0.3502143,0.3502143,total,al
63,0.5766645,0.22903284,0.5019866,0.36434025,0.9394194,0.3731107,0.53398436,20835592.0,0.624623,310,-0.3476317,0.3476317,total,rand
64,0.5766645,0.21091986,0.53260887,0.33686167,0.94089997,0.34415093,0.50373834,20907486.0,0.6093358,320,-0.36574465,0.36574465,total,rand
65,0.5766645,0.21451175,0.52589405,0.34450725,0.9450356,0.3515509,0.5123409,20941856.0,0.6142786,320,-0.3621528,0.3621528,total,al
66,0.5766645,0.23772243,0.48134875,0.37583944,0.93582165,0.38578272,0.54628813,20765266.0,0.6305485,330,-0.33894214,0.33894214,total,rand
67,0.5766645,0.22729647,0.49911347,0.35890836,0.9342122,0.368223,0.52815276,20780524.0,0.62072235,330,-0.34936807,0.34936807,total,al
