,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
21,0.5766645,0.22956379,0.49949247,0.36511415,0.93935406,0.3739395,0.5347854,20832894.0,0.62504804,100,-0.34710076,0.34710076,total,rand,0.0,0.008399576,0.014313356,0.01311391,0.004412823,0.013677181,0.014081444,60102.832,0.007526712,0.008399576,0.008399576,total
22,0.5766645,0.22294223,0.51118886,0.35495353,0.93965864,0.36326307,0.5236324,20856546.0,0.61935604,110,-0.3537223,0.3537223,total,rand,0.0,0.012506162,0.02221792,0.019321233,0.0053421357,0.020232245,0.021167725,75400.875,0.010965189,0.012506168,0.012506168,total
23,0.5766645,0.23551121,0.48809442,0.37753046,0.9451911,0.38600725,0.547866,20884372.0,0.6330187,110,-0.34115332,0.34115332,total,al,0.0,0.011826789,0.020163413,0.018378654,0.0022087046,0.0192402,0.019493459,45808.613,0.01039001,0.011826794,0.011826794,total
24,0.5766645,0.23087518,0.49646464,0.36596033,0.9370268,0.37516925,0.53577846,20802250.0,0.62515485,120,-0.34578937,0.34578937,total,rand,0.0,0.0038710185,0.007558256,0.007972353,0.0054145614,0.0077134296,0.008522657,57927.984,0.0052132113,0.0038710139,0.0038710139,total
25,0.5766645,0.23193017,0.4927563,0.3705961,0.94277394,0.37915495,0.5405939,20865520.0,0.6286967,120,-0.34473437,0.34473437,total,al,0.0,0.010283224,0.018339483,0.015493063,0.0023532375,0.016378384,0.016504226,49451.023,0.008634465,0.010283224,0.010283224,total
26,0.5766645,0.23377757,0.49178505,0.37353104,0.9427813,0.3822045,0.5436977,20861000.0,0.63036644,130,-0.34288698,0.34288698,total,al,0.0,0.010168941,0.017091706,0.016186638,0.003368871,0.016836837,0.017042499,46321.86,0.00931598,0.010168938,0.010168938,total
27,0.5766645,0.23010032,0.4975451,0.36492693,0.9373884,0.37404776,0.53452647,20808768.0,0.6246363,130,-0.3465642,0.3465642,total,rand,0.0,0.009781506,0.017622687,0.015692752,0.0036917492,0.016290944,0.016803402,47980.992,0.009089029,0.009781511,0.009781511,total
28,0.5766645,0.23161916,0.49483195,0.3689435,0.9405551,0.3777763,0.53870946,20840890.0,0.6274177,140,-0.3450454,0.3450454,total,rand,0.0,0.012750407,0.022725355,0.0198859,0.0031680511,0.020822046,0.021303397,53328.832,0.011312643,0.012750402,0.012750402,total
29,0.5766645,0.23480427,0.48891807,0.37427637,0.94138736,0.3832576,0.54452705,20839658.0,0.6305543,140,-0.34186023,0.34186023,total,al,0.0,0.010234655,0.01828761,0.014454285,0.0043684267,0.015576378,0.015328329,76240.43,0.007817067,0.01023466,0.01023466,total
30,0.5766645,0.22319874,0.5112804,0.3561347,0.9412162,0.3642729,0.5249678,20873126.0,0.62026423,150,-0.3534658,0.3534658,total,rand,0.0,0.011659086,0.020696392,0.017687878,0.0035848704,0.018621925,0.019329544,61677.17,0.009881262,0.011659081,0.011659081,total
31,0.5766645,0.23074484,0.49467295,0.36861092,0.9424675,0.37710777,0.5385795,20865762.0,0.627521,150,-0.34591967,0.34591967,total,al,0.0,0.006830643,0.010252673,0.010404979,0.0021476618,0.010957706,0.011106225,36331.77,0.0058497307,0.006830642,0.006830642,total
