,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
43,0.0,0.22322728,0.39633006,0.18822633,0.08952389,0.244793,0.17351295,5650973.0,0.12120063,210,0.2232273,0.15030973,total,rand
44,0.0,0.22479561,0.401615,0.18437245,0.08986866,0.24290785,0.17626913,5683180.0,0.116865024,220,0.22479562,0.15910275,total,al
45,0.0,0.13017316,0.18459722,0.18573515,0.048389938,0.20845105,0.18598208,544606.6,0.110377386,220,0.13017316,0.13017316,total,rand
46,0.0,0.10638102,0.14980769,0.14644971,0.043490656,0.1653731,0.15552738,692142.25,0.08509996,230,0.10638103,0.10638103,total,al
47,0.0,0.13821514,0.19866404,0.18019453,0.03054331,0.21118088,0.15921184,953533.1,0.10611248,230,0.13821514,0.1355651,total,rand
48,0.0,0.14620917,0.15761593,0.16903123,0.024124805,0.21106738,0.1474288,1359487.5,0.0983848,240,0.14620917,0.11200443,total,al
49,0.063522875,0.11387625,0.14337794,0.14341958,0.023339521,0.17721638,0.12646191,3391307.5,0.09372322,240,0.12745681,0.10744702,total,rand
50,0.0,0.16692406,0.2195018,0.21381812,0.059329465,0.25132576,0.20993245,1352147.5,0.12473306,250,0.16692406,0.16335993,total,al
51,0.0,0.13672538,0.16947864,0.17520602,0.03374763,0.20788851,0.16086753,981182.75,0.103890054,250,0.13672538,0.12264505,total,rand
52,0.0,0.11277811,0.1609236,0.15441585,0.035495035,0.17570141,0.14749928,822973.25,0.091301896,260,0.11277811,0.11277811,total,al
53,0.0,0.25470072,0.38777837,0.2067996,0.26208547,0.27749407,0.23535188,5892697.0,0.114726104,260,0.25470072,0.15573339,total,rand
54,0.0,0.13692574,0.16235171,0.16526967,0.024666905,0.20125443,0.14311048,1234060.6,0.096776925,270,0.13692573,0.11758547,total,al
55,0.0,0.11156915,0.113208234,0.11856232,0.02317124,0.15427062,0.09321172,1304398.1,0.068521276,270,0.11156914,0.0839952,total,rand
56,0.0,0.16796188,0.2558704,0.22490072,0.26275474,0.25478822,0.25152043,1150578.6,0.12643822,280,0.16796188,0.15545037,total,al
57,0.0,0.11802317,0.162991,0.16491957,0.020990144,0.18578738,0.15593974,628378.7,0.096603274,280,0.11802318,0.11802318,total,rand
58,0.0,0.1912192,0.28392306,0.25477588,0.26063982,0.29027507,0.27309957,1251173.2,0.14381966,290,0.19121923,0.18450274,total,rand
59,0.0,0.24908455,0.41288766,0.21448055,0.26588976,0.2764446,0.24603154,5848607.0,0.123308256,290,0.24908459,0.17176218,total,al
60,0.0,0.22229248,0.39619157,0.16547547,0.09389309,0.23073198,0.15182233,5783990.5,0.108783975,300,0.22229247,0.13796622,total,rand
61,0.0,0.26005718,0.43513933,0.21984236,0.27309388,0.2802558,0.24179974,6937346.5,0.14758655,300,0.2600572,0.16950394,total,al
62,0.0,0.09562708,0.11491587,0.11752539,0.020488236,0.14192991,0.09958635,894562.56,0.06979325,310,0.09562708,0.08231857,total,rand
63,0.0,0.25387904,0.43308404,0.22970563,0.26529425,0.2907778,0.25306305,5815792.0,0.13380963,310,0.25387907,0.18616128,total,al
64,0.0,0.11406497,0.15054162,0.14832363,0.026649993,0.1729658,0.13803989,891246.94,0.08660342,320,0.11406497,0.11406497,total,rand
65,0.0,0.13499324,0.17505491,0.16226563,0.024043648,0.19530024,0.1519735,1251327.5,0.0914004,320,0.13499324,0.122979864,total,al
66,0.0,0.11363327,0.10838082,0.12754981,0.018180417,0.16257933,0.10157789,1126369.6,0.075146325,330,0.11363326,0.09280063,total,al
67,0.0,0.18424228,0.401992,0.12594174,0.09096634,0.16754395,0.108017094,5610356.5,0.09506217,330,0.1842423,0.13803205,total,rand
