,gt_confluence,pred_confluence,relative_delta_confluence,iou,precision,recall,f1,true_negative,accuracy,step,dAbsConf,dAbsAbsConf,images,method
41,0.5766645,0.37548476,0.37053937,0.5413777,0.8981139,0.58227855,0.6919836,19521116.0,0.71941054,200,-0.20117977,0.20117977,total,al
42,0.5766645,0.3457177,0.41778165,0.48055428,0.864254,0.52156705,0.63051015,19254316.0,0.67915714,210,-0.23094682,0.23324127,total,al
43,0.5766645,0.46890292,0.4223035,0.5586244,0.8260525,0.652928,0.69595146,16840630.0,0.7074743,210,-0.1077616,0.19710398,total,rand
44,0.5766645,0.4700659,0.42088324,0.559403,0.82896674,0.6549108,0.69671214,16839636.0,0.70859826,220,-0.106598616,0.19126591,total,al
45,0.5766645,0.31563532,0.42603117,0.43228617,0.8409103,0.4692226,0.5797111,19249084.0,0.6488692,220,-0.26102918,0.26102918,total,rand
46,0.5766645,0.29598024,0.46495858,0.40147343,0.8382171,0.43535098,0.55674076,19255322.0,0.62945914,230,-0.2806843,0.2806843,total,al
47,0.5766645,0.39619002,0.3293,0.5424172,0.86567605,0.5964341,0.68479395,18882900.0,0.71503127,230,-0.18047452,0.1824735,total,rand
48,0.5766645,0.4162704,0.32655212,0.55413854,0.85730875,0.6182436,0.6971549,18501076.0,0.72010434,240,-0.16039413,0.18589891,total,al
49,0.5554902,0.32799238,0.4030574,0.4732812,0.86584914,0.517392,0.6302476,18253660.0,0.6836016,240,-0.22749786,0.23760399,total,rand
50,0.5766645,0.37742278,0.36857325,0.5014249,0.8418933,0.55747515,0.63812774,18694676.0,0.68886596,250,-0.19924176,0.20217434,total,al
51,0.5766645,0.4149955,0.30987367,0.5580301,0.8545578,0.6189777,0.69837147,18587494.0,0.72222596,250,-0.16166906,0.17259464,total,rand
52,0.5766645,0.36360508,0.36775473,0.5020721,0.8620044,0.546771,0.6534413,19083692.0,0.69033825,260,-0.21305947,0.21305947,total,al
53,0.5766645,0.3791206,0.5570005,0.43869942,0.7420486,0.5159718,0.5766012,17390426.0,0.6393012,260,-0.19754396,0.28221124,total,rand
54,0.5766645,0.40493375,0.3207212,0.54530996,0.86034906,0.6041627,0.6905128,18664762.0,0.71520114,270,-0.1717308,0.18550952,total,al
55,0.5766645,0.454326,0.25967458,0.6124363,0.8686353,0.68155766,0.75279814,18422482.0,0.75507075,270,-0.12233852,0.14268565,total,rand
56,0.5766645,0.4092772,0.31898975,0.56242645,0.7854848,0.6205235,0.6841843,18923828.0,0.729727,280,-0.16738735,0.17906676,total,al
57,0.5766645,0.3760453,0.34830064,0.5279781,0.87387294,0.5728352,0.6743597,19215488.0,0.70795864,280,-0.20061922,0.20061922,total,rand
58,0.5766645,0.3618704,0.39667624,0.49562463,0.780393,0.5462697,0.6168543,19157250.0,0.6914948,290,-0.21479413,0.2205902,total,rand
59,0.5766645,0.42682904,0.49482974,0.5057329,0.75141263,0.592529,0.6370915,17209238.0,0.67988837,290,-0.14983547,0.23450275,total,al
60,0.5766645,0.52460706,0.4039455,0.6008187,0.8181896,0.71994704,0.7350612,15972707.0,0.7290653,300,-0.052057534,0.18190452,total,rand
61,0.5766645,0.456273,0.5655737,0.48832765,0.7140142,0.59251654,0.62120134,15710616.0,0.65043,300,-0.12039153,0.2310677,total,al
62,0.5766645,0.46204576,0.22946505,0.63002586,0.8704251,0.6976331,0.7658696,18501370.0,0.7658912,310,-0.114618756,0.12452167,total,rand
63,0.5766645,0.44474524,0.4725511,0.5266014,0.7515217,0.61899674,0.6523813,17074230.0,0.6924981,310,-0.13191931,0.21725853,total,al
64,0.5766645,0.36992887,0.36572462,0.5157601,0.87190044,0.5607199,0.6670818,19171216.0,0.70010215,320,-0.20673566,0.20673566,total,rand
65,0.5766645,0.36862478,0.37770498,0.50822544,0.8743386,0.5562556,0.6576736,19106580.0,0.6962574,320,-0.20803976,0.2153594,total,al
66,0.5766645,0.4947186,0.22435503,0.6464039,0.85459864,0.73188657,0.7773843,17843934.0,0.772724,330,-0.081945986,0.10495573,total,al
67,0.5766645,0.5316204,0.33742353,0.6501306,0.84680635,0.7560053,0.7797592,16673909.0,0.7636389,330,-0.04504413,0.13008209,total,rand
