,gt_confluence_mean,pred_confluence_mean,relative_delta_confluence_mean,iou_mean,precision_mean,recall_mean,f1_mean,true_negative_mean,accuracy_mean,step,dAbsConf_mean,dAbsAbsConf_mean,images_mean,method,gt_confluence_std,pred_confluence_std,relative_delta_confluence_std,iou_std,precision_std,recall_std,f1_std,true_negative_std,accuracy_std,dAbsConf_std,dAbsAbsConf_std,images_std
21,0.5766645,0.37435436,0.40381655,0.49985212,0.8677905,0.5564962,0.64243764,18822084.0,0.6908053,100,-0.20231013,0.21712479,total,al,0.0,0.17207062,0.1973884,0.1949232,0.034316756,0.24069242,0.186447,1849246.4,0.10753292,0.17207062,0.15295263,total
22,0.5766645,0.20748313,0.6033032,0.29627508,0.84951,0.31079972,0.44857162,20103722.0,0.57430774,110,-0.3691814,0.3691814,total,rand,0.0,0.05767083,0.07762284,0.092948,0.07609879,0.097777665,0.11942591,473679.0,0.05662065,0.05767083,0.05767083,total
23,0.5766645,0.29048592,0.5241107,0.37408462,0.8391582,0.41775995,0.50791043,19018716.0,0.61466527,110,-0.28617865,0.29882604,total,al,0.0,0.18318416,0.21838076,0.21080743,0.07843716,0.25231975,0.24049295,2281737.5,0.11317121,0.18318416,0.1617332,total
24,0.5766645,0.26269895,0.5281249,0.36482465,0.85143757,0.3940409,0.49468923,19736658.0,0.6150964,120,-0.31396562,0.31396562,total,al,0.0,0.1567399,0.23555066,0.21632735,0.06396872,0.23967636,0.25246823,1016777.8,0.12015297,0.1567399,0.1567399,total
25,0.5766645,0.32573628,0.42632812,0.44315353,0.8614187,0.484377,0.5910963,19179784.0,0.6562463,120,-0.25092822,0.25146797,total,rand,0.0,0.13847883,0.19799072,0.17761281,0.044867385,0.20556521,0.18991537,1237547.6,0.10055383,0.13847882,0.13749626,total
26,0.5766645,0.26795632,0.52427304,0.35268298,0.8216497,0.38735816,0.48883373,19273036.0,0.60213155,130,-0.30870822,0.30870822,total,al,0.0,0.15724257,0.220675,0.20138699,0.04845135,0.23356709,0.22074944,1304606.9,0.11345539,0.15724258,0.15724258,total
27,0.5766645,0.34862545,0.40739632,0.4691051,0.8465689,0.5161484,0.6194009,18947352.0,0.66999996,130,-0.22803907,0.24481615,total,rand,0.0,0.13990739,0.14931798,0.17108391,0.049763247,0.20705807,0.16712815,1187286.5,0.10014449,0.13990739,0.10789325,total
28,0.5766645,0.31724772,0.4532515,0.41947636,0.8316369,0.4635202,0.5625544,18999708.0,0.64068,140,-0.25941685,0.27670586,total,rand,0.0,0.16276155,0.19082396,0.20042811,0.04945328,0.24037711,0.20352046,1398462.8,0.1159681,0.16276155,0.13123368,total
29,0.5766645,0.31109005,0.4767066,0.413776,0.8416734,0.45667297,0.55571884,19112120.0,0.6389406,140,-0.2655745,0.28021663,total,al,0.0,0.1712415,0.19847319,0.21067983,0.056140896,0.25367576,0.20009466,1419746.5,0.12260652,0.1712415,0.1460551,total
30,0.5766645,0.32693684,0.43578726,0.4447865,0.8383547,0.48647085,0.58052,19180134.0,0.6574606,150,-0.24972768,0.25844118,total,al,0.0,0.1654046,0.21062745,0.22681507,0.051476173,0.25904205,0.22516765,968729.56,0.13414606,0.1654046,0.15142901,total
31,0.5766645,0.3603632,0.40504995,0.48435444,0.8590782,0.5347315,0.6314311,18895376.0,0.6796947,150,-0.21630135,0.22801867,total,rand,0.0,0.1454023,0.19260122,0.1755976,0.03711239,0.20981137,0.18228246,1453759.1,0.09883386,0.1454023,0.12623622,total
32,0.5766645,0.29228517,0.4868504,0.4016276,0.8502401,0.43536338,0.5478269,19443708.0,0.6331686,160,-0.28437933,0.28437933,total,al,0.0,0.13591722,0.19399223,0.18297336,0.041096777,0.20743847,0.19450036,899335.8,0.10377997,0.13591722,0.13591722,total
33,0.5766645,0.30589843,0.4617907,0.40995377,0.83333313,0.44778544,0.5631271,19115504.0,0.6338819,160,-0.27076608,0.27293494,total,rand,0.0,0.123730116,0.14643092,0.15685515,0.055622548,0.18448853,0.16671915,1151189.6,0.091385424,0.123730116,0.118869424,total
34,0.5766645,0.25531197,0.5342062,0.34225374,0.7423739,0.37413105,0.4646966,19528314.0,0.5995207,170,-0.3213526,0.32391745,total,al,0.0,0.17528981,0.2621129,0.23606084,0.2515914,0.2680442,0.26080096,1103169.5,0.13415754,0.17528981,0.17050356,total
35,0.5766645,0.24336617,0.53892976,0.33629,0.82664955,0.35907447,0.48295966,19694364.0,0.5941013,170,-0.33329836,0.33329836,total,rand,0.0,0.103030086,0.15960626,0.15400986,0.06869001,0.16785179,0.17759609,387221.72,0.090768054,0.103030086,0.103030086,total
36,0.5766645,0.31782818,0.44944352,0.44226974,0.851126,0.4781778,0.58861977,19400282.0,0.65700465,180,-0.25883633,0.25883633,total,rand,0.0,0.1345107,0.17977665,0.18565744,0.06633601,0.2106032,0.1932209,939325.56,0.10994242,0.1345107,0.1345107,total
37,0.5766645,0.3415585,0.41381302,0.46579093,0.84786737,0.50984246,0.6087596,19121920.0,0.6697942,180,-0.23510607,0.23722196,total,al,0.0,0.14773537,0.18724409,0.19465937,0.049687464,0.22464716,0.20301698,1087587.2,0.11248227,0.14773537,0.14431335,total
38,0.5766645,0.39624992,0.36417612,0.525168,0.84245425,0.58702135,0.65438527,18603648.0,0.7041153,190,-0.18041463,0.20248333,total,rand,0.0,0.18477741,0.2293102,0.23475891,0.047699798,0.2785159,0.22421081,1362243.1,0.13741174,0.18477742,0.16028923,total
39,0.5766645,0.28309423,0.5128852,0.37832597,0.7509888,0.41556066,0.50844514,19330310.0,0.6195205,190,-0.2935703,0.2976754,total,al,0.0,0.17118928,0.24817322,0.22272365,0.25623542,0.25590506,0.25362626,1326228.2,0.12492972,0.17118928,0.16394712,total
